OBJECTID,id,asset_id,status,common_name,genus,species,variety,species_code,dbh,dbh_range,age,planted_date,canopy,canopy_m,health,height,height_m,legal,risk,riskid,structure,ule,vigour,circumference,overhead_cables,base_material,park_tree,private_tree,geom,lng,lat,approx_address,suburb,significant_tree,next_inspection_due,tpz,srz,removed_date,removed_reason,removed_notes,created_at,updated_at,Key,asset_file,Genus,MatchType,FinalAsset_LowPoly,FinalAsset_Realistic,FinalAsset_Schematic,FinalAsset_Fan,FinalAsset
7690,4658141,153839,Tree,Mullberry,Morus,Rubra,,0,16,,Juvenile,,2-5m,0,Good,<5m,5,,,0,Good,,High Vigour,Less than 1m,,,1,0,0101000020E6100000B39A09E12C5361406160CA7E657441C0,138.5992284,-34.90934739,Park 29 - Tantutitingga - Park Tree - Morus Rubra,North Adelaide,No,24/07/2027 0:00,2,1.6,,,,24/07/2024,24/07/2024 0:00,MorusRubra,,,Unknown,assets/Trees/LowPoly/Unknown.glb,assets/Trees/Realistic/Unknown.glb,assets/Trees/Schematic/Unknown.glb,assets/Trees/Fan/Unknown.glb,assets/Trees/LowPoly/Unknown.glb
7698,4658149,153847,Tree,Arizona Cypress,Cupressus,Arizonica,,0,85,,Mature,,,0,Good,5-10m,10,,,0,Good,,High Vigour,2-3m,,,1,0,0101000020E610000072A8DF852D536140AE89FD4C5A7441C0,138.599307,-34.90900576,Park 29 - Tantutitingga - Park Tree - Cupressus Sp.,North Adelaide,No,24/07/2027 0:00,10.2,3.22,,,,24/07/2024,24/07/2024 0:00,CupressusArizonica,,,Genus fallback,assets/Trees/LowPoly/CupressusLeylandii.glb,assets/Trees/Realistic/CupressusLeylandii.glb,assets/Trees/Schematic/CupressusLeylandii.glb,assets/Trees/Fan/CupressusLeylandii.glb,assets/Trees/LowPoly/CupressusLeylandii.glb
7726,4658177,153879,Tree,Tupelo,Nyssa,Sylvatica,,0,62,,Mature,,,0,Average,5-10m,10,,,0,Good,,High Vigour,1-2m,,,1,0,0101000020E6100000B4AD669D31536140A020885E8C7441C0,138.5998065,-34.91053373,Park 29 - Tantutitingga - Park Tree - Nyssa Sylvatica,North Adelaide,No,24/07/2027 0:00,7.44,2.82,,,,24/07/2024,24/07/2024 0:00,NyssaSylvatica,,,Unknown,assets/Trees/LowPoly/Unknown.glb,assets/Trees/Realistic/Unknown.glb,assets/Trees/Schematic/Unknown.glb,assets/Trees/Fan/Unknown.glb,assets/Trees/LowPoly/Unknown.glb
7729,4658180,153882,Tree,Coral Tree,Erythrina,Sykesii,,0,88,,Mature,,,0,Good,5-10m,10,,,0,Average,,High Vigour,2-3m,,,1,0,0101000020E6100000B451425531536140977F80F7867441C0,138.5997721,-34.91036886,Park 29 - Tantutitingga - Park Tree - Erythrina Sp.,North Adelaide,No,16/12/2027 13:53,10.56,3.26,,,,24/07/2024,16/12/2024 13:53,ErythrinaSykesii,,,Unknown,assets/Trees/LowPoly/Unknown.glb,assets/Trees/Realistic/Unknown.glb,assets/Trees/Schematic/Unknown.glb,assets/Trees/Fan/Unknown.glb,assets/Trees/LowPoly/Unknown.glb
7730,4658181,153883,Tree,Almond,Prunus,Dulcis,,0,37,,Mature,,5-10m,0,Average,5-10m,5,,,0,Good,,Medium Vigour,1-2m,,,1,0,0101000020E61000006D8BD761315361406C90AC70897441C0,138.5997781,-34.91044434,Park 29 - Tantutitingga - Park Tree - Prunus Amygdalus,North Adelaide,No,24/07/2027 0:00,4.44,2.27,,,,24/07/2024,24/07/2024 0:00,PrunusDulcis,,,Genus fallback,assets/Trees/LowPoly/PrunusArmeniaca.glb,assets/Trees/Realistic/PrunusArmeniaca.glb,assets/Trees/Schematic/PrunusArmeniaca.glb,assets/Trees/Fan/PrunusArmeniaca.glb,assets/Trees/LowPoly/PrunusArmeniaca.glb
7763,4658214,153919,Tree,Pagoda Tree,Sophora,Japonica,,0,8,,Juvenile,,2-5m,0,Good,<5m,10,,,0,Good,,High Vigour,Less than 1m,,,1,0,0101000020E61000003169213B2E53614055713ED0657441C0,138.5993934,-34.9093571,Park 29 - Tantutitingga - Park Tree - Schotia Japonica 'Sophora Japonica',North Adelaide,No,24/07/2027 0:00,2,1.5,,,,24/07/2024,24/07/2024 0:00,SophoraJaponica,,,Unknown,assets/Trees/LowPoly/Unknown.glb,assets/Trees/Realistic/Unknown.glb,assets/Trees/Schematic/Unknown.glb,assets/Trees/Fan/Unknown.glb,assets/Trees/LowPoly/Unknown.glb
7765,4658216,153922,Tree,Carob Tree,Ceratonia,Siliqua,,0,98,,Mature,,,0,Good,5-10m,10,,,0,Average,,High Vigour,Above 3m,,,1,0,0101000020E61000003A6C6CC03153614032ACC17F637441C0,138.5998232,-34.90928647,Park 29 - Tantutitingga - Park Tree - Ceratonia Siliqua,North Adelaide,No,24/07/2027 0:00,11.76,3.42,,,,24/07/2024,24/07/2024 0:00,CeratoniaSiliqua,,,Unknown,assets/Trees/LowPoly/Unknown.glb,assets/Trees/Realistic/Unknown.glb,assets/Trees/Schematic/Unknown.glb,assets/Trees/Fan/Unknown.glb,assets/Trees/LowPoly/Unknown.glb
7773,4658224,153931,Tree,Sweet Pittosporum,Pittosporum,Undulatum,,0,59,,Mature,,,0,Good,5-10m,5,,,0,Good,,High Vigour,1-2m,,,1,0,0101000020E610000063D17476325361402173865E567441C0,138.59991,-34.90888578,Park 29 - Tantutitingga - Park Tree - Piittosporum Undulatum,North Adelaide,No,24/07/2027 0:00,7.08,2.76,,,,24/07/2024,24/07/2024 0:00,PittosporumUndulatum,,,Unknown,assets/Trees/LowPoly/Unknown.glb,assets/Trees/Realistic/Unknown.glb,assets/Trees/Schematic/Unknown.glb,assets/Trees/Fan/Unknown.glb,assets/Trees/LowPoly/Unknown.glb
7775,4658226,153932,Tree,Fiddlewood,Citharexylum,Spinosum,,0,30,,Juvenile,,5-10m,0,Good,<5m,5,,,0,Good,,High Vigour,Less than 1m,,,1,0,0101000020E6100000416F9EA834536140024E6BAA597441C0,138.6001781,-34.90898638,Park 29 - Tantutitingga - Park Tree - Citharexylem Spinosums,North Adelaide,No,24/07/2027 0:00,3.6,2.08,,,,24/07/2024,24/07/2024 0:00,CitharexylumSpinosum,,,Unknown,assets/Trees/LowPoly/Unknown.glb,assets/Trees/Realistic/Unknown.glb,assets/Trees/Schematic/Unknown.glb,assets/Trees/Fan/Unknown.glb,assets/Trees/LowPoly/Unknown.glb
7778,4658229,153936,Tree,Brazilian Sky Flower,Duranta,Erecta,,0,24,,Mature,,5-10m,0,Good,<5m,5,,,0,Average,,Low Vigour,Less than 1m,,,1,0,0101000020E6100000BBDCBB613653614082591D10537441C0,138.6003884,-34.90878488,Park 29 - Tantutitingga - Park Tree - Duranta Erecta,North Adelaide,No,24/07/2027 0:00,2.88,1.89,,,,24/07/2024,24/07/2024 0:00,DurantaErecta,,,Unknown,assets/Trees/LowPoly/Unknown.glb,assets/Trees/Realistic/Unknown.glb,assets/Trees/Schematic/Unknown.glb,assets/Trees/Fan/Unknown.glb,assets/Trees/LowPoly/Unknown.glb
7794,4658245,153961,Tree,Weeping Myall,Acacia,Pendula,,0,21,,Juvenile,,10-20m,0,Good,10-20m,10,,,0,Good,,Medium Vigour,Less than 1m,,,1,0,0101000020E6100000C2514DA4CF52614080EA27B5FA7741C0,138.5878469,-34.93733849,Park 22 - Wikaparntu Wirra -Park Tree - Acacia pendula,Adelaide,No,1/05/2027 0:00,2.52,1.79,,,,1/05/2024,1/05/2024 0:00,AcaciaPendula,,,Genus fallback,assets/Trees/LowPoly/AcaciaTortilis.glb,assets/Trees/Realistic/AcaciaTortilis.glb,assets/Trees/Schematic/AcaciaTortilis.glb,assets/Trees/Fan/AcaciaTortilis.glb,assets/Trees/LowPoly/AcaciaTortilis.glb
7801,4658252,153970,Tree,Dragon Tree,Dracaena,Draco,,0,75,,Mature,,5-10m,0,Dead,<5m,5,,Low,1,Average,< 5 years,High Vigour,2-3m,,,1,0,0101000020E61000009FC14B15F1536140636C951ED57641C0,138.6231791,-34.92837889,Park 16 - Pakapakanthi -Park Tree - Dracaena draco,Adelaide,No,28/06/2028 9:03,9,3.05,,,,17/10/2024,28/06/2025 9:03,DracaenaDraco,,,Unknown,assets/Trees/LowPoly/Unknown.glb,assets/Trees/Realistic/Unknown.glb,assets/Trees/Schematic/Unknown.glb,assets/Trees/Fan/Unknown.glb,assets/Trees/LowPoly/Unknown.glb
7805,4658256,153975,Tree,Sweet Pittosporum,Piittosporum,Undulatum,,0,55,45-60cm,Mature,,2-5m,0,Good,<5m,0,,Low,1,Poor,5-10 years,High Vigour,1-2m,,,1,0,0101000020E610000022D5C10BEC5361400AB6F8B1D57641C0,138.6225642,-34.92839646,Park 16 - Pakapakanthi -Park Tree - Piittosporum undulatum,Adelaide,No,15/07/2028 9:33,6.6,2.68,,,,17/10/2024,15/07/2025 9:33,PiittosporumUndulatum,,,Unknown,assets/Trees/LowPoly/Unknown.glb,assets/Trees/Realistic/Unknown.glb,assets/Trees/Schematic/Unknown.glb,assets/Trees/Fan/Unknown.glb,assets/Trees/LowPoly/Unknown.glb
7896,4658347,154074,Tree,New Zealand Christmas Tree,Metrosideros,Excelsa,,0,20,,Mature,,2-5m,0,Good,<5m,5,,Low,1,Good,> 20 years,High Vigour,Less than 1m,,,1,0,0101000020E6100000334E4354615361409BE061FB457741C0,138.605631,-34.93182318,Hurtle Sq - Tangkaira -Park Tree - Metrosideros excelsa,Adelaide,No,5/08/2026 9:24,2.4,1.75,,,,1/05/2024,6/08/2025 9:24,MetrosiderosExcelsa,,,Unknown,assets/Trees/LowPoly/Unknown.glb,assets/Trees/Realistic/Unknown.glb,assets/Trees/Schematic/Unknown.glb,assets/Trees/Fan/Unknown.glb,assets/Trees/LowPoly/Unknown.glb
7921,4658372,154101,Tree,Smooth Leaved Elm,Ulmus,Minor,,0,25,,Mature,,2-5m,3,Good,5-10m,5,,Low,1,Good,> 20 years,High Vigour,Less than 1m,,,1,0,0101000020E6100000A7A4FBF768536140748A23496F7741C0,138.6065636,-34.93308367,Hurtle Sq - Tangkaira -Park Tree - Ulmus minor,Adelaide,No,7/08/2026 9:05,3,1.92,,,,1/05/2024,8/08/2025 9:05,UlmusMinor,ESRI.lib/assets/Webstyles/Vegetation/Schematic/UlmusMinor.glb,Ulmus,Species match,assets/Trees/LowPoly/UlmusMinor.glb,assets/Trees/Realistic/UlmusMinor.glb,assets/Trees/Schematic/UlmusMinor.glb,assets/Trees/Fan/UlmusMinor.glb,assets/Trees/LowPoly/UlmusMinor.glb
7927,4658378,154108,Tree,Cape Chestnut,Calodendron,Capense,,0,15,,Semi Mature,,2-5m,3,Good,5-10m,5,,Low,1,Good,> 20 years,High Vigour,Less than 1m,,,1,0,0101000020E6100000704793E66A536140CBA6968C677741C0,138.6067994,-34.93284757,Hurtle Sq - Tangkaira -Park Tree - Calodendron capense,Adelaide,No,7/08/2026 9:03,2,1.55,,,,1/05/2024,8/08/2025 9:03,CalodendronCapense,,,Unknown,assets/Trees/LowPoly/Unknown.glb,assets/Trees/Realistic/Unknown.glb,assets/Trees/Schematic/Unknown.glb,assets/Trees/Fan/Unknown.glb,assets/Trees/LowPoly/Unknown.glb
7951,4658402,154134,Tree,Brazilian Pepper Tree,Schinus,Terebinthifolia,,0,18,,Mature,,2-5m,3,Good,<5m,5,,Low,1,Good,> 20 years,High Vigour,Less than 1m,,,1,0,0101000020E610000065613E0F6453614022B3CC853E7641C0,138.6059643,-34.92378304,Hindmarsh Sq - Mukata -Park Tree - Schinus terebinthifolia,Adelaide,No,20/08/2028 9:19,2.16,1.68,,,,1/05/2024,20/08/2025 9:19,SchinusTerebinthifolia,,,Unknown,assets/Trees/LowPoly/Unknown.glb,assets/Trees/Realistic/Unknown.glb,assets/Trees/Schematic/Unknown.glb,assets/Trees/Fan/Unknown.glb,assets/Trees/LowPoly/Unknown.glb
8097,4658554,154289,Tree,Common Plum,Prunus,Cerasifera,,0,15,,Juvenile,,2-5m,0,Good,<5m,0,,,0,Good,,Medium Vigour,Less than 1m,,,1,0,0101000020E6100000CD3F55E07F536140641CA711C87741C0,138.6093599,-34.93579312,Park 18 - Wita Wirra -Park Tree - Prunus cerasifera,Adelaide,No,1/05/2027 0:00,2,1.55,,,,1/05/2024,1/05/2024 0:00,PrunusCerasifera,,,Genus fallback,assets/Trees/LowPoly/PrunusArmeniaca.glb,assets/Trees/Realistic/PrunusArmeniaca.glb,assets/Trees/Schematic/PrunusArmeniaca.glb,assets/Trees/Fan/PrunusArmeniaca.glb,assets/Trees/LowPoly/PrunusArmeniaca.glb
8115,4658572,154309,Tree,Mexican Fan Palm,Washingtonia,Robusta,,0,37,,Mature,,2-5m,0,Good,5-10m,5,,,0,Good,,Medium Vigour,1-2m,,,1,0,0101000020E61000006E50FBAD1D536140B2591E390C7541C0,138.597373,-34.91443552,Park 26 - Tarntanya Wama - Pennington West - Park Tree - Washingtonia Filifera,North Adelaide,No,24/07/2027 0:00,4.44,2.27,,,,24/07/2024,24/07/2024 0:00,WashingtoniaRobusta,,,Genus fallback,assets/Trees/LowPoly/WashingtoniaFilifera.glb,assets/Trees/Realistic/WashingtoniaFilifera.glb,assets/Trees/Schematic/WashingtoniaFilifera.glb,assets/Trees/Fan/WashingtoniaFilifera.glb,assets/Trees/LowPoly/WashingtoniaFilifera.glb
8134,4658591,154332,Tree,Mountain Strelitzia,Strelitzia,Caudata,,0,100,,Mature,,,8,Good,5-10m,7,,,0,Average,,High Vigour,Above 3m,,,1,0,0101000020E61000009BAF928F1D5361406FC48B6C047541C0,138.5973585,-34.91419751,Park 26 - Tarntanya Wama - Pennington West - Park Tree - Shrubs Shrubs General 'Shrubs General',North Adelaide,No,24/07/2027 0:00,12,3.44,,,,24/07/2024,24/07/2024 0:00,StrelitziaCaudata,,,Unknown,assets/Trees/LowPoly/Unknown.glb,assets/Trees/Realistic/Unknown.glb,assets/Trees/Schematic/Unknown.glb,assets/Trees/Fan/Unknown.glb,assets/Trees/LowPoly/Unknown.glb
8186,4658646,154387,Tree,Dryland Tea Tree,Melaleuca,Lanceolata,,0,70,> 60cm,Mature,,5-10m,0,Good,5-10m,5,,Low,1,Fair,10-20 years,High Vigour,2-3m,,,1,0,0101000020E61000005624CBEEAE536140DD5FDAC3207641C0,138.6151041,-34.92287491,Park 14 - Murlawirrapurka - Park Tree - Melaleuca Sp.,Adelaide,No,5/08/2028 10:35,8.4,2.97,,,,1/05/2024,5/08/2025 10:35,MelaleucaLanceolata,,,Unknown,assets/Trees/LowPoly/Unknown.glb,assets/Trees/Realistic/Unknown.glb,assets/Trees/Schematic/Unknown.glb,assets/Trees/Fan/Unknown.glb,assets/Trees/LowPoly/Unknown.glb
8192,4658652,154394,Tree,Willow Bottle Brush,Callistemon,Salignus,,0,63,> 60cm,Mature,,5-10m,0,Average,5-10m,5,,Low,1,Fair,10-20 years,High Vigour,2-3m,,,1,0,0101000020E6100000DDD84702A8536140AD8307F62D7641C0,138.6142589,-34.92327762,Park 14 - Murlawirrapurka - Park Tree - Melaleuca Sp.,Adelaide,No,8/08/2028 14:01,7.56,2.84,,,,1/05/2024,8/08/2025 14:01,CallistemonSalignus,,,Unknown,assets/Trees/LowPoly/Unknown.glb,assets/Trees/Realistic/Unknown.glb,assets/Trees/Schematic/Unknown.glb,assets/Trees/Fan/Unknown.glb,assets/Trees/LowPoly/Unknown.glb
8195,4658655,154397,Tree,Melaleuca Species,Melaleuca,Sp.,,0,44,45-60cm,Mature,,5-10m,0,Average,5-10m,0,,Low,1,Average,10-20 years,High Vigour,1-2m,,,1,0,0101000020E6100000C29F8614A8536140C7A6CFED297641C0,138.6142676,-34.92315457,Park 14 - Murlawirrapurka - Park Tree - Melaleuca Sp.,Adelaide,No,8/08/2028 13:56,5.28,2.44,,,,1/05/2024,8/08/2025 13:56,MelaleucaSp.,,,Unknown,assets/Trees/LowPoly/Unknown.glb,assets/Trees/Realistic/Unknown.glb,assets/Trees/Schematic/Unknown.glb,assets/Trees/Fan/Unknown.glb,assets/Trees/LowPoly/Unknown.glb
8209,4658669,154411,Removed,White Poplar,Populus,Populus alba,,0,0,,Senescent,,,0,,,10,,,0,,,Low Vigour,,,,1,0,0101000020E6100000F37112EFA5536140C2C26AA8287641C0,138.6140056,-34.92311578,Park 14 - Murlawirrapurka - Park Tree - Populus Populus Alba 'Populus Alba',Adelaide,No,1/05/2027 0:00,,,,Previously Removed,Removed by Symatree,1/05/2024,1/05/2024 0:00,PopulusPopulus alba,,,Genus fallback,assets/Trees/LowPoly/PopulusTremuloides.glb,assets/Trees/Realistic/PopulusTremuloides.glb,assets/Trees/Schematic/PopulusTremuloides.glb,assets/Trees/Fan/PopulusTremuloides.glb,assets/Trees/LowPoly/PopulusTremuloides.glb
8227,4658689,154431,Tree,Himalayan Cypress,Cupressus,Torulosa,,0,85,> 60cm,Mature,,5-10m,0,Good,10-20m,0,,Low,1,Fair,10-20 years,High Vigour,2-3m,,,1,0,0101000020E610000003A0408E9C536140860F78A21C7641C0,138.6128608,-34.92274886,Park 14 - Murlawirrapurka - Park Tree - Cupressus Torulosa,Adelaide,No,5/08/2028 12:10,10.2,3.22,,,,1/05/2024,5/08/2025 12:10,CupressusTorulosa,,,Genus fallback,assets/Trees/LowPoly/CupressusLeylandii.glb,assets/Trees/Realistic/CupressusLeylandii.glb,assets/Trees/Schematic/CupressusLeylandii.glb,assets/Trees/Fan/CupressusLeylandii.glb,assets/Trees/LowPoly/CupressusLeylandii.glb
8307,4658770,154517,Tree,Athel Pine,Tamarix,Aphylla,,0,100,,Mature,,5-10m,0,Average,5-10m,0,,Low,1,Good,10-20 years,Medium Vigour,Above 3m,,,1,0,0101000020E6100000822678F98C53614054B6BC30A17441C0,138.6109588,-34.91116914,Park 10 - Warnpangga -Park Tree - Tamarix aphylla,North Adelaide,No,31/03/2028 9:37,12,3.44,,,,24/07/2024,31/03/2025 9:37,TamarixAphylla,,,Unknown,assets/Trees/LowPoly/Unknown.glb,assets/Trees/Realistic/Unknown.glb,assets/Trees/Schematic/Unknown.glb,assets/Trees/Fan/Unknown.glb,assets/Trees/LowPoly/Unknown.glb
8570,4659038,154796,Tree,Black Poplar,Populus,Nigra,,0,116,,Mature,,,0,Good,5-10m,10,,Low,1,Average,,Medium Vigour,Above 3m,,,1,0,0101000020E6100000783CD285FD526140215C01857A7541C0,138.5934476,-34.9178015,Park 26 - Tarntanya Wama - Pinky Flat - Park Tree - Populus Nigra,North Adelaide,Yes,20/12/2027 12:51,13.92,3.67,,,,24/07/2024,20/12/2024 12:51,PopulusNigra,,,Genus fallback,assets/Trees/LowPoly/PopulusTremuloides.glb,assets/Trees/Realistic/PopulusTremuloides.glb,assets/Trees/Schematic/PopulusTremuloides.glb,assets/Trees/Fan/PopulusTremuloides.glb,assets/Trees/LowPoly/PopulusTremuloides.glb
8622,4659090,154850,Tree,Yellow-Flowered Blackbutt,Eucalyptus,Stricklandii,,0,38,,Mature,,5-10m,0,Good,5-10m,5,,,0,Good,,High Vigour,1-2m,,,1,0,0101000020E610000040B09932E65261406B47929C237341C0,138.5906003,-34.89952428,Park 02 - Pardipardinyilla -Park Tree - Eucalyptus stricklandii,North Adelaide,No,24/07/2027 0:00,4.56,2.29,,,,24/07/2024,24/07/2024 0:00,EucalyptusStricklandii,,,Genus fallback,assets/Trees/LowPoly/EucalyptusGlobulus.glb,assets/Trees/Realistic/EucalyptusGlobulus.glb,assets/Trees/Schematic/EucalyptusGlobulus.glb,assets/Trees/Fan/EucalyptusGlobulus.glb,assets/Trees/LowPoly/EucalyptusGlobulus.glb
8653,4659121,154881,Tree,Wallangarra White Gum,Eucalyptus,Scoparia,,0,0,15-30cm,Semi Mature,,5-10m,0,Average,5-10m,0,,Low,1,Good,10-20 years,Low Vigour,Less than 1m,,,1,0,0101000020E6100000678D8BB4DE52614084F9861D217341C0,138.5896857,-34.8994481,Park 02 - Pardipardinyilla -Park Tree - Eucalyptus leucoxylon,North Adelaide,No,7/07/2028 12:55,,,,,,24/07/2024,7/07/2025 12:55,EucalyptusScoparia,,,Genus fallback,assets/Trees/LowPoly/EucalyptusGlobulus.glb,assets/Trees/Realistic/EucalyptusGlobulus.glb,assets/Trees/Schematic/EucalyptusGlobulus.glb,assets/Trees/Fan/EucalyptusGlobulus.glb,assets/Trees/LowPoly/EucalyptusGlobulus.glb
8659,4659128,154888,Tree,Black Mallee Box,Eucalyptus,Porosa,,0,0,< 15cm,Young,,2-5m,0,Good,<5m,5,,Low,1,Average,10-20 years,Medium Vigour,Less than 1m,,,1,0,0101000020E6100000451CA155DC526140B72021EB257341C0,138.5893963,-34.89959468,Park 02 - Pardipardinyilla -Park Tree - Eucalyptus porosa,North Adelaide,No,7/07/2028 11:55,,,,,,24/07/2024,7/07/2025 11:55,EucalyptusPorosa,,,Genus fallback,assets/Trees/LowPoly/EucalyptusGlobulus.glb,assets/Trees/Realistic/EucalyptusGlobulus.glb,assets/Trees/Schematic/EucalyptusGlobulus.glb,assets/Trees/Fan/EucalyptusGlobulus.glb,assets/Trees/LowPoly/EucalyptusGlobulus.glb
8662,4659131,154891,Tree,Poplar Species,Populus,Sp.,,0,0,,,,,0,,,0,,,0,,,Medium Vigour,,,,1,0,0101000020E6100000D89F1FA1C1536140A82B0A81FD7741C0,138.6173864,-34.93742383,Park 17 - Tuthangga - Park Tree - Populus Sp.,Adelaide,No,1/05/2027 0:00,,,,,,1/05/2024,1/05/2024 0:00,PopulusSp.,,,Genus fallback,assets/Trees/LowPoly/PopulusTremuloides.glb,assets/Trees/Realistic/PopulusTremuloides.glb,assets/Trees/Schematic/PopulusTremuloides.glb,assets/Trees/Fan/PopulusTremuloides.glb,assets/Trees/LowPoly/PopulusTremuloides.glb
8670,4659140,154903,Tree,Date Palm,Phoenix,Dactylifera,,0,30,,Semi Mature,,2-5m,0,Good,<5m,5,,Low,1,Good,> 20 years,Medium Vigour,Less than 1m,,,1,0,0101000020E6100000BE1B66C335536140EACED1B2877541C0,138.6003129,-34.91820369,Park 12 - Karrawirra - Pioneer Women -Park Tree - Phoenix dactylifera,Adelaide,No,17/02/2026 9:15,3.6,2.08,,,,24/07/2024,18/02/2025 9:15,PhoenixDactylifera,ESRI.lib/assets/Webstyles/Vegetation/Schematic/PhoenixDactylifera.glb,Phoenix,Species match,assets/Trees/LowPoly/PhoenixDactylifera.glb,assets/Trees/Realistic/PhoenixDactylifera.glb,assets/Trees/Schematic/PhoenixDactylifera.glb,assets/Trees/Fan/PhoenixDactylifera.glb,assets/Trees/LowPoly/PhoenixDactylifera.glb
8697,4659168,154933,Tree,Common Lilly Pilly,Syzygium,Smithii,,0,32,,Juvenile,,5-10m,0,Good,5-10m,5,,,0,Good,,Medium Vigour,1-2m,,,1,0,0101000020E6100000301B5366395361400432E0D16B7541C0,138.6007568,-34.9173529,Park 12 - Karrawirra - Tpg -Park Tree - Syzygium smithii,Adelaide,No,23/07/2025 0:00,3.84,2.13,,,,24/07/2024,24/07/2024 0:00,SyzygiumSmithii,,,Unknown,assets/Trees/LowPoly/Unknown.glb,assets/Trees/Realistic/Unknown.glb,assets/Trees/Schematic/Unknown.glb,assets/Trees/Fan/Unknown.glb,assets/Trees/LowPoly/Unknown.glb
8736,4659207,154970,Removed,Deodar Cedar,Cedrus,Deodara,,0,43,,Mature,,5-10m,0,Poor,5-10m,5,,Low,1,Poor,< 5 years,Low Vigour,1-2m,,,1,0,0101000020E6100000D43ABBC6385361404D043FE48C7541C0,138.6006807,-34.91836217,Park 12 - Karrawirra - Pioneer Women -Park Tree - Cedrus deodara,Adelaide,No,6/02/2028 7:09,5.16,2.42,6/02/2025 7:09,Previously Removed,,24/07/2024,6/02/2025 7:09,CedrusDeodara,,,Unknown,assets/Trees/LowPoly/Unknown.glb,assets/Trees/Realistic/Unknown.glb,assets/Trees/Schematic/Unknown.glb,assets/Trees/Fan/Unknown.glb,assets/Trees/LowPoly/Unknown.glb
8877,4659349,155151,Removed,Golden Robinia,Robinia,Pseudoacacia,Frisia,0,55,,Mature,8/10/2024,5-10m,0,Good,5-10m,5,,,0,Good,,Low Vigour,1-2m,,,1,0,0101000020E61000002575029A085361404DC9E668DD7741C0,138.5948,-34.93644439,Park 21 - Walyu Yarta - Veale -Park Tree - Robinia pseudoacacia,Adelaide,No,14/03/2028 11:50,6.6,2.68,14/03/2025 0:00,General Decline,,1/05/2024,14/03/2025 11:50,RobiniaPseudoacacia,ESRI.lib/assets/Webstyles/Vegetation/Schematic/RobiniaPseudoacacia.glb,Robinia,Species match,assets/Trees/LowPoly/RobiniaPseudoacacia.glb,assets/Trees/Realistic/RobiniaPseudoacacia.glb,assets/Trees/Schematic/RobiniaPseudoacacia.glb,assets/Trees/Fan/RobiniaPseudoacacia.glb,assets/Trees/LowPoly/RobiniaPseudoacacia.glb
8887,4659359,155164,Tree,Lilly Pilly Species,Syzygium,Sp.,,0,90,,Mature,,10-20m,0,Good,10-20m,10,,,0,Good,,High Vigour,2-3m,,,1,0,0101000020E61000008EB7F0170E5361401EC4AD06D17741C0,138.5954704,-34.93606647,Park 21 - Walyu Yarta - Veale -Park Tree - Syzygium sp.,Adelaide,No,1/05/2027 0:00,10.8,3.3,,,,1/05/2024,1/05/2024 0:00,SyzygiumSp.,,,Unknown,assets/Trees/LowPoly/Unknown.glb,assets/Trees/Realistic/Unknown.glb,assets/Trees/Schematic/Unknown.glb,assets/Trees/Fan/Unknown.glb,assets/Trees/LowPoly/Unknown.glb
8898,4659370,155176,Tree,Arizona Cypress,Cupressus,Glabra,,0,75,,Mature,,10-20m,0,Good,10-20m,5,,,0,Good,,Medium Vigour,2-3m,,,1,0,0101000020E6100000D9942BBC0B5361408E322C90EA7741C0,138.5951825,-34.9368458,Park 21 - Walyu Yarta - Veale -Park Tree - Cupressus glabra,Adelaide,No,1/05/2027 0:00,9,3.05,,,,1/05/2024,1/05/2024 0:00,CupressusGlabra,,,Genus fallback,assets/Trees/LowPoly/CupressusLeylandii.glb,assets/Trees/Realistic/CupressusLeylandii.glb,assets/Trees/Schematic/CupressusLeylandii.glb,assets/Trees/Fan/CupressusLeylandii.glb,assets/Trees/LowPoly/CupressusLeylandii.glb
8912,4659384,155192,Tree,Lilly Pilly,Unknown,Sp.,,0,4,,Juvenile,,2-5m,0,Good,<5m,10,,,0,Good,,Medium Vigour,Less than 1m,,,1,0,0101000020E6100000BE20D8A712536140945EA3FEDD7741C0,138.5960273,-34.93646224,Park 21 - Walyu Yarta - Veale -Park Tree - Unknown,Adelaide,No,1/05/2027 0:00,2,1.5,,,,1/05/2024,1/05/2024 0:00,UnknownSp.,,,Genus fallback,assets/Trees/LowPoly/Unknown.glb,assets/Trees/Realistic/Unknown.glb,assets/Trees/Schematic/Unknown.glb,assets/Trees/Fan/Unknown.glb,assets/Trees/LowPoly/Unknown.glb
8935,4659407,155217,Tree,Red Tip Photinia,Photinia,X fraseri,,0,22,,Mature,,5-10m,0,Good,5-10m,5,,,0,Average,,Low Vigour,Less than 1m,,,1,0,0101000020E610000026AD534015536140A7B52750DD7741C0,138.5963442,-34.93644144,Park 21 - Walyu Yarta - Veale -Park Tree - Photinia x fraseri,Adelaide,No,1/05/2027 0:00,2.64,1.82,,,,1/05/2024,1/05/2024 0:00,PhotiniaX fraseri,,,Unknown,assets/Trees/LowPoly/Unknown.glb,assets/Trees/Realistic/Unknown.glb,assets/Trees/Schematic/Unknown.glb,assets/Trees/Fan/Unknown.glb,assets/Trees/LowPoly/Unknown.glb
