id,asset_id,status,common_name,genus,species,variety,species_code,dbh,dbh_range,age,canopy,canopy_m,health,height,height_m,legal,risk,riskid,structure,ule,vigour,circumference,overhead_cables,base_material,park_tree,private_tree,geom,lng,lat,approx_address,suburb,significant_tree,tpz,srz,removed_reason,removed_notes,GlobalID
4690131,238935,Tree,Carob Tree,Ceratonia,seliqua,None,0,41,30-45cm,Mature,5-10m,6,Good,5-10m,6,None,Low,1,Average,> 20 years,None,1-2m,,,1,0,0101000020E61000005890662C9A5361403F53AF5B047841C0,138.612570000000005,-34.937633,Park 18 - Wita Wirra -Park Tree - Ceratonia seliqua,Adelaide,No,4.920000000000000,2.370000000000000,None,None,{C5DC42EF-C087-4522-805E-20D394F47743}
4690397,239200,Tree,Black Box,Eucalyptus,largiflorens,None,0,59,45-60cm,Mature,10-20m,0,Good,10-20m,0,None,Low,1,Fair,10-20 years,None,1-2m,,,1,0,0101000020E6100000600322C495536140452E3883BF7741C0,138.612031999999999,-34.935532,Park 18 - Wita Wirra -Park Tree - Eucalyptus largiflorens,Adelaide,No,7.080000000000000,2.760000000000000,None,None,{82711712-9FE0-4339-A35E-BE4A06DEFA7E}
4690536,239366,Tree,Giant Redwood,Sequoiadendron,giganteum,None,0,37,None,Juvenile,5-10m,0,Good,5-10m,0,None,None,0,Good,None,None,1-2m,,,1,0,0101000020E6100000C4EA8F300C536140B3F0F5B52E7341C0,138.595237999999995,-34.899863,Park 03 - Kantarilla -Park Tree - Sequoiadendron giganteum,North Adelaide,No,4.440000000000000,2.270000000000000,None,None,{EB329DDA-2F51-46FD-B98E-B138F9A88A06}
4690537,239367,Tree,Coast Redwood,Sequoia,sempervirens,None,0,42,None,Mature,5-10m,0,Good,5-10m,0,None,None,0,Average,None,None,1-2m,,,1,0,0101000020E6100000E33785950A536140035E66D8287341C0,138.595042000000007,-34.899684,Park 03 - Kantarilla -Park Tree - Sequoia sempervirens,North Adelaide,No,5.040000000000000,2.390000000000000,None,None,{BF9E8A88-CDA5-459D-BEF7-AC6AE070CA7F}
4690581,240279,Tree,Common Juniper,Juniperus,communis,None,0,5,> 60cm,Mature,10-20m,0,Good,10-20m,0,None,None,0,Good,None,None,Above 3m,,,1,0,0101000020E6100000427A8A1C22536140138255F5F27741C0,138.597914000000003,-34.937102,Park 21 - Walyu Yarta -Park Tree - Juniperus communis,Adelaide,No,2.000000000000000,1.500000000000000,None,None,{8727AFB7-4193-4355-A89C-F665003C4BF8}
4690629,239448,Tree,Golden Weeping Willow,Salix,sepulcralis,Chrysocoma,0,13,None,Juvenile,5-10m,0,Average,5-10m,0,None,None,0,Good,None,None,Less than 1m,,,1,0,0101000020E6100000B9162D405B53614052B5DD04DF7441C0,138.604888999999986,-34.913056,Park 11 - Tainmuntilla -Park Tree - Salix sepulcralis,Adelaide,No,2.000000000000000,1.500000000000000,None,None,{C48BD775-91BB-4BDE-BBFD-5AD35537F3D8}
4690680,239499,Tree,Apricot,Prunus,armeniaca,None,0,4,None,Juvenile,2-5m,0,Good,<5m,0,None,None,0,Good,None,None,Less than 1m,,,1,0,0101000020E61000003410CB668E536140624B8FA67A7441C0,138.611132999999995,-34.909993,Park 11 - Tainmuntilla -Park Tree - Prunus armeniaca,North Adelaide,No,2.000000000000000,1.500000000000000,None,None,{FFDF1E57-BBF0-4542-ADA2-A98AB205FD5B}
4691318,240138,Tree,Granite Bottlebrush,Melaleuca,elliptica,None,0,4,None,Juvenile,2-5m,0,Average,<5m,0,None,None,0,Good,None,None,Less than 1m,,,1,0,0101000020E610000004392861265361406536C824237341C0,138.598434999999995,-34.89951,Park 05 - Ngampa Yarta -Park Tree - Melaleuca elliptica,North Adelaide,No,2.000000000000000,1.500000000000000,None,None,{BDBE3FF7-7EF5-4E3E-9220-E4B26A212C93}
4691389,240209,Tree,Caiboti,Luehea,divaricata,None,0,19,None,Mature,5-10m,0,Good,5-10m,0,None,None,0,Average,None,None,Less than 1m,,,1,0,0101000020E6100000ED293927765361405CCCCF0D4D7541C0,138.608172999999994,-34.916414,Frome Park - Nellie Raminyemmerin -Park Tree - Luehea divaricata,Adelaide,No,2.280000000000000,1.710000000000000,None,None,{00686043-D22C-42DD-86F6-96D8F34B7DB6}
4691507,240327,Tree,Grevillea,Grevillea,sp.,None,0,3,None,Juvenile,2-5m,0,Good,<5m,0,None,None,0,Good,None,None,Less than 1m,,,1,0,0101000020E610000093FE5E0A8F536140F0C2D66CE57341C0,138.611210999999997,-34.905439,Mann Rd -Park Tree - Grevillea sp.,North Adelaide,No,2.000000000000000,1.500000000000000,None,None,{75E0606B-DC40-477F-8DF0-5772B76E5C1B}
4691686,240508,Tree,Native Cherry,Exocarpos,cupressiformis,None,0,3,None,Juvenile,2-5m,0,Good,<5m,0,None,None,0,Good,None,None,Less than 1m,,,1,0,0101000020E61000008884EFFD8D536140E84CDA54DD7341C0,138.611083000000008,-34.905192,Mann Rd -Park Tree - Exocarpos cupressiformis,North Adelaide,No,2.000000000000000,1.500000000000000,None,None,{C00624C5-1A9B-45A6-A397-31734F530F67}
4695847,244669,Tree,Eukie Dwarf Yellow Gum,Eucalyptus,leucoxylon,Eukie Dwarf,0,15,None,Juvenile,5-10m,0,Good,5-10m,0,None,None,0,Good,None,None,Less than 1m,,,1,0,0101000020E6100000541EDD088B536140B72572C1197441C0,138.610722000000010,-34.907036,Park 09 - Tidlannga -Park Tree - Eucalyptus leucoxylon,North Adelaide,No,2.000000000000000,1.550000000000000,None,None,{DA8894B7-896C-4E09-AA88-5F1834939BE5}
4699200,248028,Tree,White Leaved Mallee,Eucalyptus,albida,None,0,40,None,Mature,10-20m,0,Good,10-20m,0,None,None,0,Good,None,None,1-2m,,,1,0,0101000020E61000008BAA5FE9FC5261409ECF807A337841C0,138.593373000000014,-34.939071,Park 21 West - Mirnu Wirra -Park Tree - Eucalyptus albida,Adelaide,No,4.800000000000000,2.340000000000000,None,None,{C2D35CEB-9DBD-404B-A339-7144F5534B42}
4699208,248036,Tree,White Box,Eucalyptus,albens,None,0,18,None,Juvenile,5-10m,0,Good,5-10m,0,None,None,0,Good,None,None,Less than 1m,,,1,0,0101000020E6100000228B34F10E536140446D1B46417841C0,138.595573999999999,-34.939492,Park 21 - Walyu Yarta -Park Tree - Eucalyptus albens,Adelaide,No,2.160000000000000,1.680000000000000,None,None,{47230A65-3217-431A-ABF7-ED25BD264FB4}
4700121,248951,Tree,Qunice,Cydonia,oblonga,None,0,0,< 15cm,Young,2-5m,0,Good,<5m,0,None,Low,1,Fair,10-20 years,None,Less than 1m,,,1,0,0101000020E6100000E816BA128153614046EC1340317441C0,138.609506000000010,-34.907753,Park 09 - Tidlannga -Park Tree - Cydonia oblonga,North Adelaide,No,,,None,None,{2BFABD09-1905-4E48-9F80-6ADF8BE8F60D}
4700969,249789,Tree,Coastal Sheoak,Casuarina,equisetifolia,None,0,26,None,Juvenile,2-5m,0,Good,<5m,0,None,None,0,Good,None,None,Less than 1m,,,1,0,0101000020E6100000AF44A0FA07536140124A5F08397341C0,138.594724000000014,-34.900178,Park 03 - Kantarilla -Park Tree - Casuarina equisetifolia,North Adelaide,No,3.120000000000000,1.960000000000000,None,None,{98BAD1F2-0AA3-4FBD-8935-808D79E3C0DD}
4702341,251161,Tree,White Cypress,Callitris,columellaris,None,0,11,None,Mature,2-5m,0,Good,<5m,0,None,None,0,Good,None,None,Less than 1m,,,1,0,0101000020E6100000B0E3BF4010536140096CCEC1337341C0,138.595733999999993,-34.900017,Park 03 - Kantarilla -Park Tree - Callitris columellaris,North Adelaide,No,2.000000000000000,1.500000000000000,None,None,{D6E7D986-6CD6-4734-A385-43DBC80AAE83}
4702688,251507,Tree,Saw Banksia,Banksia,serrata,None,0,12,None,Juvenile,2-5m,0,Good,<5m,0,None,None,0,Poor,None,None,Less than 1m,,,1,0,0101000020E6100000FDC13C3B8B53614015ADDC0BCC7441C0,138.610746019999993,-34.912477,Park 11 - Tainmuntilla -Park Tree - Banksia serrata,North Adelaide,No,2.000000000000000,1.500000000000000,None,None,{F9B05D75-CB84-4D6F-A6AA-0FA117366B22}
4703084,251901,Tree,Native Pine,Callitris,sp.,None,0,0,15-30cm,Mature,2-5m,0,Good,5-10m,0,None,Low,1,Fair,10-20 years,None,Less than 1m,,,1,0,0101000020E6100000EE7C3F35DE526140FC1BB4571F7341C0,138.589625000000012,-34.899394,Park 02 - Pardipardinyilla -Park Tree - Allocasuarina verticillata,North Adelaide,No,,,None,None,{8D718855-86EF-40C1-AE2F-802EBB2458BF}
4703104,251921,Tree,Gundabluie,Acacia,victoriae,None,0,18,> 60cm,Mature,2-5m,0,Good,<5m,0,None,None,0,Average,None,None,2-3m,,,1,0,0101000020E610000094A5D6FB0D536140CEE2C5C2107341C0,138.595457000000010,-34.898949,Park 03 - Kantarilla -Park Tree - Acacia victoriae,North Adelaide,No,2.160000000000000,1.680000000000000,None,None,{394DC314-BAB1-4825-9F04-5C6388D3E44D}
4703121,251938,Tree,Coast Wattle,Acacia,sophorae,None,0,4,None,Juvenile,2-5m,0,Good,<5m,0,None,None,0,Good,None,None,Less than 1m,,,1,0,0101000020E610000080457EFD105361408CBFED09127341C0,138.595823999999993,-34.898988,Park 03 - Kantarilla -Park Tree - Acacia sophorae,North Adelaide,No,2.000000000000000,1.500000000000000,None,None,{C9F54E9D-A4A8-443D-AE03-6256C220B7AF}
4703250,252067,Tree,Swamp Wattle,Acacia,retinoides,None,0,5,None,Juvenile,2-5m,0,Good,<5m,0,None,None,0,Good,None,None,Less than 1m,,,1,0,0101000020E6100000902E36AD945361401AF8510DFB7341C0,138.611898999999994,-34.906099,Mann Rd -Park Tree - Acacia retinoides,North Adelaide,No,2.000000000000000,1.500000000000000,None,None,{9B523CC6-784F-467F-9211-D3700C8B75AC}
4704191,253014,Tree,Green Wattle,Acacia,decurrens,None,0,13,None,Juvenile,2-5m,0,Good,<5m,0,None,None,0,Good,None,None,Less than 1m,,,1,0,0101000020E6100000304B3B3597536140E0490B97557441C0,138.612208000000010,-34.908862,Park 11 - Tainmuntilla -Park Tree - Acacia decurrens,North Adelaide,No,2.000000000000000,1.500000000000000,None,None,{0F25462A-B141-4598-B7BC-C15051609EF6}
4704394,254859,Tree,Crepe myrtle (Pale Pink),Lagerstroemia,indica,"""Biloxi""",0,0,None,None,None,0,None,None,0,None,Low,1,None,5-10 years,None,None,,,0,0,0101000020E61000005F48E240A3536140F87EF665617741C0,138.613678399999998,-34.93265986,Ada St - Street Tree,Adelaide,No,,,None,None,{43B60901-473B-4DD6-B192-50BE40B44E31}
4705853,256713,Tree,Spotted Fuscia-bush,Eremophila,macuata,None,0,14,None,Juvenile,5-10m,0,Good,<5m,0,None,None,0,Good,None,None,Less than 1m,,,1,0,0101000020E61000009A43520BA5526140EB707495EE7441C0,138.582647000000009,-34.913531,Park 27 - Tulya Wardli - Park Tree - Eremophila macuata,North Adelaide,No,2.000000000000000,1.510000000000000,None,None,{33C27867-7613-4E61-BA85-85C176A7240B}
4706560,257420,Tree,Cotoneaster,Cotoneaster,sp.,None,0,40,None,Juvenile,5-10m,0,Good,5-10m,0,None,None,0,Good,None,None,1-2m,,,1,0,0101000020E61000004FADBEBAAA526140355F251FBB7341C0,138.583340999999990,-34.904148,Park 01 - Pirltawardli - Park Tree - Cotoneaster sp.,North Adelaide,No,4.800000000000000,2.340000000000000,None,None,{578A49AC-732B-4F30-B4AA-3216A929FE82}
4707180,258040,Tree,Common Fig,Ficus,carica,None,0,0,None,Young,<2m,0,Good,<5m,0,None,None,0,Good,None,None,Less than 1m,,,1,0,0101000020E610000084D72E6DB85261403FC4060B277541C0,138.585013000000004,-34.915254,Park 27 - Tulya Wardli - Park Tree - Ficus carica,Adelaide,No,,,None,None,{88EC888B-5FAC-4DDD-A0D5-3F87E87635B8}
4707840,258700,Tree,Banksia,Banksia,sp.,None,0,4,None,Juvenile,<2m,0,Good,<5m,0,None,None,0,Good,None,None,Less than 1m,,,1,0,0101000020E6100000C1C58A1ACC526140A94BC631927541C0,138.587414999999993,-34.918524,Park 27 - Tulya Wardli - Park Tree - Banksia sp.,Adelaide,No,2.000000000000000,1.500000000000000,None,None,{0C5C3FD4-D91B-4280-83B4-98FDE2BE187A}
4707865,258725,Tree,Dwarf Apple Myrtle,Angophora,hispida,None,0,3,None,Juvenile,<2m,0,Good,<5m,0,None,None,0,Good,None,None,Less than 1m,,,1,0,0101000020E61000006AA4A5F2F6526140A4880CAB787541C0,138.592645000000005,-34.917745,Park 01 - Pirltawardli - Park Tree - Angophora hispida,North Adelaide,No,2.000000000000000,1.500000000000000,None,None,{8375F5BE-BBB4-40C6-B5B4-98D475C6A704}
4708244,259105,Tree,Coast Banksia,Banksia,integrifolia,None,0,26,None,Mature,2-5m,0,Good,<5m,0,None,None,0,Good,None,None,Less than 1m,,,1,0,0101000020E6100000C0E78711C25261405C01857AFA7441C0,138.586189999999988,-34.913894,Park 01 - Pirltawardli - Park Tree - Banksia integrifolia,North Adelaide,No,3.120000000000000,1.960000000000000,None,None,{AF7F320D-8498-492C-8C0F-1766A8BDC2F0}
4708255,259116,Tree,Brown Stringy-bark,Eucalyptus,baxteri,None,0,75,> 60cm,Mature,10-20m,0,Good,10-20m,0,None,None,0,Average,None,None,2-3m,,,1,0,0101000020E6100000AA7EA5F3E15261407E5704FF5B7541C0,138.590081999999995,-34.91687,Park 01 - Pirltawardli - Park Tree - Eucalyptus baxteri,North Adelaide,No,9.000000000000000,3.050000000000000,None,None,{ECA653B6-6C68-494D-89D5-6388C6FE5BF2}
4708331,259192,Tree,Frangipani,Plumeria,rubra,None,0,100,None,Young,<2m,0,Average,<5m,0,None,None,0,Good,None,None,Less than 1m,,,1,0,0101000020E610000058E20165D35261402E03CE52B27441C0,138.588304999999991,-34.911692,Park 01 - Pirltawardli - Park Tree - Plumeria rubra,North Adelaide,No,12.000000000000000,3.440000000000000,None,None,{A4D97A75-CCFF-4878-81E4-5140A596F0BE}
4708415,259276,Tree,Chinese Thuja,Pladycladus,orientalis,None,0,10,None,Juvenile,2-5m,0,Good,<5m,0,None,None,0,Good,None,None,Less than 1m,,,1,0,0101000020E6100000B9551003DD526140B459F5B9DA7441C0,138.589479000000011,-34.912925,Park 01 - Pirltawardli - Park Tree - Pladycladus orientalis,North Adelaide,No,2.000000000000000,1.500000000000000,None,None,{BF170BD6-44E7-4FD1-BB1C-07CEEC242F0E}
4708935,259795,Tree,Smooth rambutan,Alectryon,subcinereu,None,0,22,None,Mature,5-10m,0,Good,5-10m,0,None,None,0,Good,None,None,Less than 1m,,,1,0,0101000020E61000001D774A076B536140B804E09F527541C0,138.606815000000012,-34.916584,Frome Park - Nellie Raminyemmerin - Park Tree - Alectryon subcinereu,Adelaide,No,2.640000000000000,1.820000000000000,None,None,{E3815354-90AF-4A93-A8D2-DFCD092DFBA4}
4708999,259860,Tree,Chinese tallowtree,Triadica,sebifera,None,0,32,30-45cm,Mature,5-10m,0,Average,10-20m,0,None,Low,1,Good,10-20 years,None,1-2m,,,1,0,0101000020E6100000C45E28603B53614072A59E05A17441C0,138.600998000000004,-34.911164,Park 29 - Tantutitingga - Brougham Gardens - Park Tree - Cinnamomum camphora,North Adelaide,No,3.840000000000000,2.130000000000000,None,None,{07502792-3B8F-4D97-BF5D-E828AFB6B0EE}
4736199,261998,Tree,Honey Locust,Gleditsia,triacanthos-,None,0,0,15-30cm,Mature,5-10m,0,Good,5-10m,0,None,Low,1,Good,> 20 years,None,Less than 1m,,,1,0,0101000020E610000045CAC30051526140B374CB2FFF7741C0,138.572388060000009,-34.93747518,"12 London Rd, Mile End South SA 5031, Australia",Mile End South,No,,,None,None,{9A86877C-BF4A-43A0-901D-2C2FCA23F8F2}
4755771,262130,Tree,Crows ash,Flindersia,australis,None,0,0,< 15cm,Juvenile,<2m,0,Good,<5m,0,None,Low,1,Good,> 20 years,None,Less than 1m,,,1,0,0101000020E6100000DCD1629DC85261409B37B1342E7841C0,138.586989109999990,-34.93891009,"Park 22, Goodwood Rd, Adelaide SA 5000, Australia",Adelaide,No,,,None,None,{595E7D59-204E-4733-8626-55BBA5880C89}
4763447,262318,Tree,Sawtooth oak,Quercus,acutissima,None,0,1,< 15cm,Juvenile,<2m,0,Good,<5m,0,None,Low,1,Good,> 20 years,None,Less than 1m,,,1,0,0101000020E6100000BBE69F2AB053614046093C280F7641C0,138.615254700000008,-34.92233756,None,Adelaide,No,2.000000000000000,1.500000000000000,None,None,{FDDDD393-34E0-4FB3-B868-CDFDCBA8362F}
4872179,263670,Tree,Crepe myrtle (Dark Fuchsia Pink),Lagerstroemia,indica,"""Tuscarora""",0,0,< 15cm,Juvenile,<2m,0,Good,<5m,0,None,Low,1,Good,> 20 years,None,Less than 1m,,,0,0,0101000020E610000034B99C3BAF536140583E26ADD37641C0,138.615140730000007,-34.92833485,None,Adelaide,No,,,None,None,{0F5504B0-EFD6-4782-AB58-388D192E66C0}
4875743,292390,Tree,Leyland cypress,Cupressocyparis,leylandii,None,0,0,< 15cm,Juvenile,<2m,0,Good,<5m,0,None,Low,1,Good,> 20 years,None,Less than 1m,,,1,0,0101000020E6100000A63771ACCA526140967583912C7741C0,138.587240430000008,-34.93104762,None,Adelaide,No,,,None,None,{2DF83AF5-75AD-4E70-9680-FFA6B79C7117}
4893914,292401,Tree,Cimmaron Ash,Fraxinus,pennsylvanica,"""Cimmzam""",0,1,< 15cm,Juvenile,<2m,0,Good,<5m,0,None,Low,1,Good,> 20 years,None,Less than 1m,,,1,0,0101000020E61000008BBC51D09253614088EC8B9D537641C0,138.611671599999994,-34.92442674,"42 East Terrace, Adelaide SA 5000, Australia",Adelaide,No,2.000000000000000,1.500000000000000,None,None,{77C1A084-70CD-4582-B2BD-EB3E55ACE352}
4893915,292402,Tree,Northern red oak,Quercus,rubra,None,0,1,< 15cm,Juvenile,<2m,0,Good,<5m,0,None,Low,1,Good,> 20 years,None,Less than 1m,,,1,0,0101000020E6100000F866827E925361402889DB57547641C0,138.611632589999999,-34.92444895,"42 East Terrace, Adelaide SA 5000, Australia",Adelaide,No,2.000000000000000,1.500000000000000,None,None,{1F0AAB75-A373-4186-9814-732608F74713}
4907803,269423,Tree,Uranite Ash,Fraxinus,pennsylvanica,"""Urbdell""",0,0,< 15cm,Juvenile,<2m,0,Good,<5m,0,None,Low,1,Good,> 20 years,None,Less than 1m,,,0,0,0101000020E61000000ACC75E0DD526140BC4878ADCA7341C0,138.589584570000000,-34.90462273,"137 Childers St, North Adelaide SA 5006, Australia",North Adelaide,No,,,None,None,{52E13D81-4383-4F84-AA07-D533F652BB19}
4915565,269295,Removed,Crepe myrtle (Lavendar Pink),Lagerstroemia,indica,"""Lipan""",0,0,< 15cm,Juvenile,<2m,0,Good,<5m,0,None,None,0,Good,> 20 years,None,Less than 1m,,,0,0,0101000020E61000006CC19CEA1A536140D7EB8AD7C47741C0,138.597035699999992,-34.93569464,None,Adelaide,No,,,Vandalised,None,{3AB9E1BF-0569-411D-921D-C792E11C1C7B}
5406823,269334,Tree,Tulip Tree,Liriodendron,tulipifera,None,0,0,None,Juvenile,<2m,0,Good,<5m,0,None,Low,1,Good,> 20 years,None,Less than 1m,,,1,0,0101000020E610000090BF30702B53614047A85B6E177541C0,138.599052519999987,-34.91477756,"Stop AO24 King William Rd - East side, North Adelaide SA 5006, Australia",North Adelaide,No,,,None,None,{076DB9BD-EA77-4991-9B7F-19B1926F2001}
5460267,294254,Tree,Eureka Lemon,Citrus,limon,"""Eureka""",0,0,< 15cm,Juvenile,<2m,0,Good,<5m,0,None,None,0,Good,> 20 years,None,Less than 1m,,,0,0,0101000020E61000001E756CEB2453614008C5DA08597741C0,138.598256789999994,-34.93240462,"22 Stamford Ct, Adelaide SA 5000, Australia",Adelaide,No,,,None,None,{E81C3C50-AC7C-4D1D-AF6C-FA8F7302D92B}
5468912,292494,Tree,Kanzan cherry,Prunus,Kanzan,None,0,5,< 15cm,Juvenile,<2m,0,Good,<5m,0,None,Low,1,Good,> 20 years,None,Less than 1m,,,1,0,0101000020E61000005B9A3A13835361404F1FC35BCE7741C0,138.609750380000008,-34.93598506,"Osmond Gardens, South Tce, Adelaide SA 5000, Australia",Adelaide,No,2.000000000000000,1.500000000000000,None,None,{1A4A19AC-B4F0-4320-AB18-D630B01109F3}
5791691,294256,Tree,Montpelier Maple,Acer,monspessulanum,None,0,6,< 15cm,Juvenile,<2m,3,Good,<5m,2,None,Low,1,Good,> 20 years,None,Less than 1m,,,0,1,0101000020E61000007579108EDB5261400BAE5EEA8C7441C0,138.589301140000003,-34.9105504,"319 Ward St, North Adelaide SA 5006, Australia",North Adelaide,No,2.000000000000000,1.500000000000000,None,None,{759D227B-1B4A-4CB7-9A7C-EB1585DA617D}
5829719,294199,Tree,Birchleaf pear,Pyrus,betulifolia,"""Southworth Dancer""",0,0,< 15cm,Juvenile,<2m,0,Good,<5m,0,None,Low,1,Good,> 20 years,None,Less than 1m,,,0,1,0101000020E6100000A6CB07A9205361406C393C29387441C0,138.597736849999990,-34.9079639,"13 Boulton St, North Adelaide SA 5006, Australia",North Adelaide,No,,,None,None,{6541FCC3-83F7-4975-A376-1A79FC0374E1}
5877586,294457,Tree,Avocado,Persea,americana,None,0,31,30-45cm,Mature,5-10m,8,Good,5-10m,7,None,Low,1,Good,> 20 years,None,1-2m,,,0,1,0101000020E6100000F3AE9BCEE5526140DC35D71F977341C0,138.590552620000011,-34.90304945,"33 Hack St, North Adelaide SA 5006, Australia",North Adelaide,No,3.720000000000000,2.110000000000000,None,None,{862C1521-C736-4369-B5EC-A3D3954E7C0E}
5882067,294461,Tree,Native Hop Bush,Dodonaea,viscosa,None,0,10,None,Juvenile,<2m,0,Average,<5m,0,None,Low,1,Good,10-20 years,None,Less than 1m,,,0,0,0101000020E6100000C9B790AADA536140B70C384B497841C0,138.620442660000009,-34.93973675,"212 Greenhill Rd, Eastwood SA 5063, Australia",Adelaide,No,2.000000000000000,1.500000000000000,None,None,{356E65E4-FAB6-43AE-8D6F-17EC1A4DFF1C}
5923929,278211,Tree,Gold Dust Wattle ,Acacia,acinacea,None,0,5,None,Senescent,<2m,0,Dead,<5m,0,None,Low,1,Good,None,None,Less than 1m,,,1,0,0101000020E61000008E3C1059A452614059130B7C457741C0,138.582561999999996,-34.931808,None,Adelaide,No,2.000000000000000,1.500000000000000,None,None,{4862EC2A-97A1-4173-B0A1-988B38A4CE17}
5923935,278761,Tree,Common Olive,Olea,europaea ,None,0,1,None,Semi Mature,<2m,0,Average,<5m,0,None,Low,1,Good,None,None,Less than 1m,,,1,0,0101000020E6100000BB6070CD9D5261408CDCD3D51D7741C0,138.581762999999995,-34.930598,None,Adelaide,No,2.000000000000000,1.500000000000000,None,None,{3945EA61-2C9D-4999-BD1F-BD7057EDDA11}
5923953,269580,Tree,Weeping Bottle Brush,Melaleuca,viminalis,None,0,21,None,Mature,2-5m,0,Good,<5m,0,None,Low,1,Fair,None,None,Less than 1m,,,1,0,0101000020E61000005F07CE19D15261405CE84A04AA7741C0,138.588024999999988,-34.934876,None,Adelaide,No,2.520000000000000,1.790000000000000,None,None,{F7F41DCA-4C59-4809-BCE0-9A3A42F80BE5}
5924030,269657,Tree,Pyramid Tree,Lagunaria,patersonii,None,0,38,None,Mature,2-5m,0,Average,<5m,0,None,Low,1,Fair,None,None,1-2m,,,1,0,0101000020E6100000C556D0B4C45261401AC40776FC7741C0,138.586511999999999,-34.937392,None,Adelaide,No,4.560000000000000,2.290000000000000,None,None,{A924B3E9-1543-4D0D-BC83-4E65D928E5BF}
5924049,269676,Tree,Rock Fig,Ficus,platypoda,None,0,62,None,Mature,>20m,0,Average,10-20m,0,None,Low,1,Good,None,None,1-2m,,,1,0,0101000020E6100000A8716F7EC3526140240A2DEBFE7741C0,138.586364000000003,-34.937467,None,Adelaide,No,7.440000000000000,2.820000000000000,None,None,{4C33F05B-5A67-4B2C-8EDC-A7D932875AFA}
5924074,269701,Tree,Native Apricot,Pittosporum,angustifolium,None,0,5,None,Young,<2m,0,Good,<5m,0,None,Low,1,Good,None,None,Less than 1m,,,1,0,0101000020E61000000DDE57E5C2526140C4EA8F300C7841C0,138.586290999999989,-34.937872,None,Adelaide,No,2.000000000000000,1.500000000000000,None,None,{87EB6E64-F2F4-49D2-97EB-30D72701314E}
5924096,269722,Tree,Large fruited South Australian Blue Gum,Eucalyptus,leucoxylon subsp. megalocarpa,None,0,13,None,Semi Mature,2-5m,0,Average,<5m,0,None,Low,1,Good,None,None,Less than 1m,,,1,0,0101000020E6100000CE8AA889BE526140E08442041C7841C0,138.585758999999996,-34.938355,None,Adelaide,No,2.000000000000000,1.500000000000000,None,None,{36B1E944-08FE-4A2C-8997-07C0AE168340}
5924260,269886,Tree,Crimson Bottle Brush,Melaleuca,citrinus,None,0,18,None,Mature,2-5m,0,Good,<5m,0,None,Low,1,Good,None,None,Less than 1m,,,1,0,0101000020E61000001DCC26C0B0526140A452EC681C7841C0,138.584076000000010,-34.938367,None,Adelaide,No,2.160000000000000,1.680000000000000,None,None,{5AEE4F63-E5C3-415C-B151-83A3213C3525}
5924300,269928,Tree,Willow Bottle Brush,Melaleuca,salignus,None,0,10,None,Semi Mature,<2m,0,Good,<5m,0,None,Low,1,Good,None,None,Less than 1m,,,1,0,0101000020E6100000B69E211CB35261404C6F7F2E1A7841C0,138.584363999999994,-34.938299,None,Adelaide,No,2.000000000000000,1.500000000000000,None,None,{3FC48434-1EF8-4BBE-AE99-14CBCC9C1956}
5924384,270011,Tree,Bushy Sugar Gum,Eucalyptus,cladocalyx 'Nana',None,0,48,None,Mature,10-20m,0,Good,5-10m,0,None,Low,1,Good,None,None,1-2m,,,1,0,0101000020E610000078431A15B85261407E7214200A7841C0,138.584970999999996,-34.937809,None,Adelaide,No,5.760000000000000,2.530000000000000,None,None,{BFB12D37-6545-4BC6-9F7E-DEF132D83035}
5924387,270015,Tree,White Sallow Wattle,Acacia,floribunda,None,0,24,None,Mature,5-10m,0,Good,5-10m,0,None,Low,1,Good,None,None,Less than 1m,,,1,0,0101000020E6100000A779C729BA52614056478E74067841C0,138.585225000000008,-34.937697,None,Adelaide,No,2.880000000000000,1.890000000000000,None,None,{31B9F7F8-8A8E-4194-93D7-4AFD4695C1C7}
5924795,270425,Tree,Narrow-leaved Wattle,Acacia,linearifolia,None,0,8,None,Mature,5-10m,0,Good,<5m,0,None,Low,1,Good,None,None,Less than 1m,,,1,0,0101000020E6100000A77686A9AD526140ADF6B0170A7841C0,138.583698999999996,-34.937808,None,Adelaide,No,2.000000000000000,1.500000000000000,None,None,{A62870A4-D1E7-4986-B3CE-359142B759F9}
5924978,270609,Tree,Snow in Summer,Melaleuca,linariifolia,None,0,1,None,Young,<2m,0,Good,<5m,0,None,Low,1,Good,None,None,Less than 1m,,,1,0,0101000020E61000004DC0AF91A452614009DE9046057841C0,138.582589000000013,-34.937661,None,Adelaide,No,2.000000000000000,1.500000000000000,None,None,{22A0F80E-7C71-4E43-97DB-2027A4F19DCC}
5925277,274680,Tree,Scarlet Pear Gum,Eucalyptus,stoatei,None,0,12,None,Senescent,<2m,0,Dead,<5m,0,None,Low,1,Good,None,None,Less than 1m,,,1,0,0101000020E610000024253D0CAD5261407F86376BF07641C0,138.583623999999986,-34.929212,None,Adelaide,No,2.000000000000000,1.500000000000000,None,None,{79842E42-93A3-4B99-844F-0F71D611C274}
5925913,271545,Tree,Broad-leaved Privet,Ligustrum,lucidum,None,0,5,None,Semi Mature,<2m,0,Good,<5m,0,None,Low,1,Good,None,None,Less than 1m,,,1,0,0101000020E6100000630D17B9A7526140A2410A9E427841C0,138.582974000000007,-34.939533,None,Adelaide,No,2.000000000000000,1.500000000000000,None,None,{556DF1F3-E692-498B-B0D5-09124EC16A72}
